,YID,label
8281,XbqcSSoRhk0,Funny
8282,2hJU0U9ePw0,Happy
8285,0R4_exFrRJs,Sad
8287,00lWlFmnCkQ,Scary
8289,MuKinyAETck,Funny
8290,gKw329T4oLw,Sad
8291,s7VkXHiULz8,Angry
8293,usg_eScHVZg,Sad
8294,nur-WwHvmrM,Angry
8296,NX_dcphFMC8,Happy
8297,G-Cs1Yh_b3E,Angry
8298,kn9Y1WIol_Q,Angry
8299,6_FJV_12Cd4,Scary
8300,8WBytAQL1uY,Happy
8302,vybA3Jow0oU,Scary
8303,yE23rV7G_48,Happy
8304,C92j-uh5gQI,Sad
8305,0qnNh2Zc2gY,Angry
8306,PDSg10EtuvY,Angry
8307,-PZmuCbsL5E,Sad
8308,4YQkSNPRGM4,Happy
8310,-r7yWJslY8s,Sad
8312,0vE7nMfFpBc,Funny
8313,55bEjB7vG2E,Sad
8314,RN7dytY25iU,Angry
8318,MoGNPlKuxP8,Funny
8320,4gkL0IZ7_xk,Funny
8321,x-uKVMN_dKc,Scary
8322,CR4h44LIJzg,Funny
8323,9VxgCGbdRr0,Scary
8324,TkzlGzqZYvU,Funny
8325,iBMeRR-w9LE,Funny
8330,VzePtogzu3M,Angry
8331,nFmVCxkdMkc,Sad
8332,rsvHQCTgHvg,Funny
8334,yT8XFVTw5d8,Happy
8336,dFqF2X88EtA,Scary
8337,3k72Dobg9q8,Scary
8338,y0295hY5Kwc,Funny
8339,SalA0DxipbQ,Angry
8340,9gtEueQ8k_I,Happy
8341,FU294rY-DPU,Happy
8344,NNeEzTVATHg,Funny
8346,daK-t-pC95M,Happy
8347,IC49KaxCcKA,Happy
8348,-ZQ-dh4p378,Happy
8349,YoFK71LHbr4,Scary
8350,3Zb56NLFzg8,Sad
8351,trLbC-lbDzI,Funny
8352,h3CodBnurXg,Scary
8354,wnXTrqYQTjE,Sad
8356,aNOHCdc5t3g,Sad
8359,K53fNUTwz0o,Happy
8360,fZjQBgPD1Ys,Sad
8361,WkNutDJ9w5E,Angry
8362,r9m76JpZTRQ,Sad
8364,wbRSwnGUYrs,Sad
8366,lrE-ELk30Es,Funny
8367,eAq8YqpBJWg,Scary
8369,6phDbcekmOE,Angry
8370,9WeNb8BQobw,Happy
8371,hRqXBjtiQNA,Happy
8373,J7E5XQZ8TwE,Angry
8374,-AW0jbh8Poc,Happy
8379,TC14d7MVUtI,Sad
8380,Wqgwu05bHsE,Angry
8383,zSq2D_GF00o,Scary
8385,2iGxqN4pcaY,Happy
8387,q_juCMGaes0,Sad
8388,mC0OwmjKxuo,Funny
8390,lBnwMrFio9M,Scary
8391,m2WNfxgx9XI,Sad
8392,VWNWU4RAe-M,Sad
8393,B8ZNJDYZODA,Sad
8395,txfUqjV8_ks,Angry
8396,8NPKTqofjcY,Scary
8397,9Pgw80aXOK0,Sad
8399,A6XJYMoNzr4,Funny
8401,YWKE6NDPrUM,Scary
8402,0VuNGBqW5po,Angry
8403,hKS-YnWjDO4,Scary
8404,jkWLbuXreos,Happy
8405,jIep-2t0MaY,Angry
8406,1v3BHksV9HU,Scary
8408,PhBPPwNle04,Funny
8409,aCz_HmpwiMg,Sad
8411,zPODwF-uDMg,Sad
8412,OMM00wZBmN4,Happy
8413,fn5E3-5y8P4,Sad
8414,kHPBqPSozHs,Scary
8418,4FhMLZTcmbI,Sad
8419,OGRQfz2vYII,Angry
8420,iuv5fp35ikY,Scary
8421,L8D1vmUPYY8,Happy
8423,zbCqre50eLM,Funny
8424,K0kgFTKzmvM,Sad
8425,1Gix8_REOBM,Happy
8429,1Zzr6RhPE34,Happy
8431,kYwGKtGzxXA,Angry
8432,vEadnUgImF0,Angry
8433,6N1LWG4aztA,Happy
8434,QC4FpIKsJic,Scary
8435,150du0KEdaA,Funny
8436,-Q9N3JUC9Ks,Funny
8437,PPPVx3JMMfM,Sad
8441,qNqgkokFTOc,Scary
8442,lLdHcaQh_KI,Happy
8443,XIDwjgpSpMI,Happy
8447,-a7fNZtFVWE,Sad
8451,bHiUnRThKgU,Scary
8456,L2Onmce_3b8,Happy
8457,zXPr6lu4rLU,Funny
8458,L98oecDOGc0,Angry
8459,p_sAKegxda4,Happy
8460,0KCVgexi4yU,Happy
8461,3aHUOgm1KII,Funny
8462,bONGyKi_5sc,Happy
8463,6vmxt1qCsyA,Sad
8464,GACcBJYyubY,Angry
8465,sjPfSc1J0VQ,Funny
8469,ogSegYbrFZ8,Happy
8470,8B7dElu6Gzo,Angry
8474,C3RJFPjlHQ4,Sad
8475,V9DyMYOVc-I,Sad
8476,E5aI-M1nTPQ,Sad
8480,ZF6_KBt_kh4,Scary
8482,GUcyCLubIv4,Angry
8484,Q8a0aAZ-ntY,Happy
8485,Rkb8JlZXKoU,Scary
8486,3SxIJAHEDhA,Scary
8488,syUaYwjEVgQ,Angry
8489,gYqtD05RtFc,Sad
8490,RtvW0YVswl0,Happy
8491,2BzsJOgoKTE,Sad
8492,L9j9fCHHPeg,Funny
8497,fB8vu-tV4fs,Scary
8498,2gJfWMUWkQs,Sad
8499,ToktAOEREwM,Happy
8500,nIF_X95dadY,Sad
8503,vy-ENVuEIZ0,Sad
8504,DTTJb8a3lVU,Angry
8505,hMTTgpyWVsY,Funny
8508,-X0FGMUNb44,Happy
8509,7MIjXf5UzpI,Scary
8510,TAAbWEWQNDs,Happy
8512,ZGLiudRHeww,Sad
8515,YiT619aLWTI,Angry
8516,-EpH0WdaLKQ,Sad
8518,WTjtRLJUvrQ,Scary
8519,91aH4RTKsOM,Funny
8521,3FK0SCBEEfc,Sad
8522,9eIWwxu5rF8,Angry
8524,1zlFoOg5vRg,Funny
8525,rRdsnLLoMok,Sad
8527,fs6ZUwq7uYA,Angry
8529,kqRisdeQwpQ,Sad
8530,w-Ve5FC2wI4,Sad
8532,kn_IAAa73uI,Scary
8533,GbP3iVwevU0,Scary
8534,C5MZFmkpc7U,Happy
8535,Lc12oggK0Kw,Sad
8536,bESbEzvaM0Y,Scary
8538,S5RAATO3rTE,Sad
8540,yKQIayJnxL4,Angry
8541,01RwQuuz1Uw,Scary
8542,0tMWDaPlTDs,Sad
8544,VS1kYVGa2pk,Scary
8546,iJHmUUr5tyo,Happy
8547,JvqCsVj0I4k,Funny
8549,4K8XCQGXqOw,Sad
8550,IvZdEq59jOY,Scary
8551,CEFSq8JGgWI,Happy
8552,s-LwNi_JNMU,Scary
8553,a89-wRP5BUM,Sad
8558,vxZAsIQjBo8,Scary
8560,8J9TeA-kJBA,Happy
8561,7blprMMvWLA,Angry
8562,Pv_Gizr3320,Sad
8563,moA9RVVyK9I,Happy
8565,FM_q8RtZvsY,Happy
8566,bf8JlTKzOs8,Happy
8568,KbDLu4VozGg,Angry
8569,5UHr9L0K3Ls,Sad
8571,Lhk3iupw5KE,Happy
8572,CrTVigg3YAo,Angry
8575,eRoZcj49Y5Y,Happy
8577,CYX6wENmZjQ,Sad
8578,iPsoNvQu23g,Happy
8579,AhGju7lA0Ok,Happy
8580,AMP20xBtUkQ,Sad
8581,9at85IVDCyA,Funny
8582,ub3c6WTWrJI,Scary
8583,-4DLJA5ShGI,Happy
8586,I18A_DWtT_4,Scary
8587,Nx6aPB1cXyU,Scary
8589,_nPRmRQ1MV4,Sad
8590,XjKmNuoIoGg,Scary
8591,z5Up29D--XQ,Scary
8593,M2shxX4sbac,Funny
8594,JogyQvtn1oM,Scary
8595,TxcFzLVyjTQ,Angry
8596,SLAZelNVERs,Sad
8597,6E8Jiow8UYY,Happy
8598,cafbrohj9sc,Angry
8599,7dI3zvCg0tM,Happy
8600,X-pXQtXw9wo,Sad
8603,a1nsjdLXhfE,Happy
8604,o0iiT43xUUQ,Sad
8605,-315Tp-gxBc,Happy
8606,bY2vWcP-nLY,Scary
8607,hv5Flk7yGwc,Angry
8608,je1amtXOKF4,Sad
8609,p2QLlaVGudg,Happy
8611,Cg56KYVrG5o,Happy
8613,gqBMA3lCONo,Scary
8614,Bixqmd2cZYQ,Happy
8618,WHmt4fHlZxI,Funny
8620,VK47bnFk2Bs,Sad
8621,pFh7ZkVNoZ8,Scary
8622,zi9rJkIwTAI,Funny
8623,3EaPUhGoW84,Sad
8624,2XBcW8gZxw0,Happy
8626,FC9SbUEuUUs,Happy
8627,IMNzF-4bHEA,Angry
8628,bGULqH8lX5c,Scary
8629,5lCQOLiStbI,Scary
8632,yUYGHRU5IkI,Funny
8639,bH-Pa2YOQ40,Sad
8641,Ud6UhfZYw7w,Angry
8642,3C-5_z01Olc,Happy
8646,j1iBRiRVfrM,Sad
8648,0LI-9aBRrOo,Happy
8649,05e9IKGUHGI,Sad
8650,jFhd14bxatk,Scary
8653,BLUvH0dd7Xw,Happy
8657,jcbZge4-UCM,Angry
8658,gXRVLIvA9aU,Scary
8659,3ukWNlqwL6w,Scary
8661,mMCpTOM55rg,Scary
8663,1-cE8y-UD2M,Happy
8664,DNNAlUbC-DY,Scary
8665,rzekoSREWm8,Funny
8666,PWMpVytH90g,Angry
8668,v5nB2OJnCko,Scary
8670,XBS3Yjd1QO0,Sad
8671,qdMhQ1G-TRQ,Happy
8672,GJUNzD7Yzh8,Angry
8673,Ok6rL7LK2I8,Scary
8674,pO4M_Vmep04,Scary
8675,P5b1lYdvv7c,Sad
8676,SRTgdkhinXA,Angry
8678,Rp1HC2rFhRM,Sad
8680,KC97C7ALA6M,Happy
8681,OSBKWYCotvc,Sad
8685,cQqKHaRyNwI,Angry
8688,TqRF411n3HY,Sad
8689,skFjgBkNIC8,Scary
8690,Hn2mOmMHzn4,Happy
8691,veswkOWcckI,Sad
8693,CdOpetM_fq8,Sad
8694,9tMI0loJr00,Angry
8698,MyoCnVEVbXk,Sad
8700,Ndoljx4vDuc,Angry
8701,gXajSUb29ZY,Happy
8703,gQdGup1sCeg,Happy
8704,8dktG94DeC8,Sad
8705,gScDpknZdsc,Scary
8707,bkjCVh-s3v0,Sad
8708,nLlBCCtcfB8,Sad
8710,jDaCi8H9aMw,Angry
8711,DC0C-KO9EJk,Angry
8712,AWC7YQ0XtOI,Happy
8714,PwnlVuOEyus,Funny
8716,gRLIYawEkA0,Angry
8717,FLPDMXa5Qi0,Happy
8718,O5yvo2lxKSw,Angry
8721,311Lq-thGAE,Sad
8724,ux-ERt7V_TA,Sad
8725,YdEHecPTQd0,Scary
8726,IsHzwNjtPCo,Sad
8728,DxbbUpwza-s,Angry
8729,BHZTTk82QyU,Funny
8732,1lbtMS9_woo,Happy
8735,zz1yoL6bY-g,Scary
8736,CNyLeCDfFmc,Sad
8737,-Mz4xpmHrrQ,Angry
8739,swwSq9jm2Lo,Sad
8740,bJXD6-npd20,Angry
8741,NCBj2YenV2o,Angry
8743,0oOQhFSeObE,Sad
8744,-xCD0VG92_k,Sad
8745,eqrk20NbikY,Sad
8746,P9MvfZQJskI,Happy
8747,9ZZzvnxhRt4,Angry
8748,4726hjs1_vw,Angry
8750,UF4iam65v80,Funny
8752,aoTKwbvcH5U,Scary
8753,S2DhHkMm6h8,Funny
8754,P4Gm7QcPGFk,Funny
8755,U09g3W8dSQ4,Scary
8756,Nkw0EfJ3yhw,Sad
8757,DELu_iZ-gGk,Happy
8759,4AejyFDHP_k,Happy
8760,wQc_4fpo3g4,Funny
8761,K16NUQiHCKI,Scary
8763,-bUIt3FgJy0,Angry
8765,0z-2GqFVii4,Scary
8766,xB8EkIhMI2g,Sad
8767,PfjT1aF2w5M,Angry
8768,ZkhfBmyJvMI,Sad
8769,c2CedDqKjZw,Funny
8772,odfsRwtgVyc,Scary
8773,eq91q1rTha4,Angry
8774,krU36NQMW4k,Scary
8775,zacK003mYzw,Happy
8776,_DWl2zM7S4I,Funny
8777,_IWIyq3jZfw,Scary
8778,896na1Nyiek,Sad
8779,EkGN_t_if7Y,Sad
8780,AoxWrzS6cqQ,Sad
8781,asJQSa1TH84,Scary
8782,FdObyoPRF2w,Angry
8783,H_lhry0Q5H0,Scary
8784,bAM1DMHX6lo,Angry
8785,9mr5ft4G67M,Funny
8788,o00TiBte1eA,Funny
8789,1upbALBZGI0,Funny
8790,U3vaenxYaHA,Sad
8791,RUlKL8wJarg,Happy
8792,G55N9eX47UA,Sad
8793,-GTAvy5Pu4k,Happy
8794,FAxK0caekxo,Scary
8799,hkSA4l7sWl8,Scary
8800,EFyeVqsQRcU,Happy
8803,aXpU1KTtJXA,Funny
8804,TkKPeHizP9w,Angry
8805,1rBX0sXvSHs,Funny
8806,_XDgLg5eWYw,Scary
8807,nNhhhh_Ykbk,Sad
8808,TpeGFOoTLYQ,Scary
8810,omEBafKRtd4,Happy
8811,tUj4E-cKqVE,Sad
8812,Er_WI_uPpBo,Angry
8813,4axDb6Bd6Cw,Sad
8817,BsMfnVH1VM0,Scary
8820,XEIP1OUXU8E,Scary
8822,g3g8fX5JGPA,Funny
8824,bKob17xWuMQ,Scary
8825,2EDlN_a211E,Scary
8827,lCd7dDX05ko,Sad
8828,-7HGp-S8FHM,Scary
8829,Yc7wAEbfewA,Angry
8830,-Tvf34bvfvE,Happy
8831,IP_2oMraTls,Sad
8835,-aKhogwk8EM,Sad
8836,lNWBZqOc9TE,Sad
8837,b93pVzsvQz4,Happy
8839,0bBGldTKl54,Scary
8842,OIKV5vXRGIc,Funny
8843,mLRAZDpjhj8,Angry
8844,ttTIt8Oo0Vg,Scary
8846,UVkCuVYEGbU,Happy
8848,nyKMbsHjmxc,Angry
8850,Dgw_bYzQqdQ,Happy
8851,2DCb5bTTIdA,Sad
8852,5J0B1jD5FiY,Happy
8853,kU39ONvHkAQ,Funny
8854,0vZHTpItodg,Happy
8855,-Ow1e95L4WY,Happy
8856,1FpXZLT-2aI,Happy
8857,BKV7zwOrQ0M,Scary
8858,VNwX088NBSs,Scary
8859,0WZftsmen2w,Sad
8860,0AVdYVz4h2M,Angry
8861,SSwtYmfP8Pk,Happy
8862,2IWaY48Q4dY,Sad
8863,EaGhKzpkNso,Funny
8865,3STjVPX-ycE,Happy
8866,o2HD3WEOOSU,Happy
8867,pc4pY9c9SVY,Funny
8868,AixEC_kJlik,Sad
8869,8--vJf6ANPg,Funny
8871,1j8M58XuHmI,Happy
8873,_eyu-bUerwk,Angry
8878,2ZbuPK4b41I,Funny
8879,t3OkR3tn6-Q,Funny
8882,dNOHIxD0j_Q,Angry
8883,b-PKfrIp3pU,Scary
8884,UOffZpapn_M,Scary
8885,VRP6DoiaRXM,Funny
8886,kSs6LQ_pG3I,Sad
8887,EVUYkUIXmH8,Sad
8888,Pk92srLuu6o,Sad
8890,8U_6JQjSANY,Scary
8891,Qy_mnii_ZR8,Scary
8892,-2l6x0AfNEo,Happy
8893,YNA2I_2lzK4,Angry
8895,2o3x8iaqtzM,Happy
8897,CtN-V8j7QNA,Angry
8900,9MrNds6PgU0,Funny
8901,eSwMpZk1uJo,Scary
8902,sTVlOMUfDTA,Happy
8903,F5mgSqN9hKA,Scary
8906,Co6f55ZlHN4,Scary
8907,vINpbJKFaCA,Scary
8908,0JTtUm_tlos,Happy
8909,W4Zzyt56A4w,Scary
8910,3dUBTIvyVkw,Happy
8911,2a2fWpEKRsY,Angry
8912,prDBICXB9Ts,Scary
8917,0RpkkfkUBRU,Angry
8918,OFnBLuBXx-g,Scary
8919,cCyfADwHiWs,Angry
8920,qKILaoMzbl4,Scary
8922,x3YM29B4zy8,Sad
8923,NFdSgXcgsx4,Angry
8924,axiLeQvhLbk,Scary
8926,2W-H8j7ZBxU,Angry
8928,cIKaF_eW4Tk,Scary
8930,P3JyEBM9ovk,Scary
8932,uBU4QBaSKaE,Sad
8933,88WykvojMKg,Happy
8937,00rFNeH5nlU,Happy
8938,zzbY81b-Rlc,Sad
8939,h3nWCI2aaOI,Sad
8941,f8t7BXRr9mY,Angry
8942,7Uud78-3WhU,Funny
8944,YTGN2OvfLfk,Sad
8945,1uMryVQekWs,Sad
8947,epGYAnDnlyo,Happy
8948,KJNpQ06QGzk,Happy
8950,k39mexKSXI8,Angry
8952,-HV7h4nhbeE,Happy
8953,craRO1ER4HQ,Angry
8955,RQG4EGP8MmE,Scary
8956,Gwgb69a8aQQ,Sad
8957,8SVtpGlvCjo,Sad
8958,tM9z2_2wtBQ,Angry
8959,9niu3l53Yr8,Angry
8960,9ogR-FGw5i0,Sad
8962,2AtDA6TUQxE,Happy
8963,Z83m2CTuHMc,Happy
8964,4sPiGWkxlWw,Scary
8965,b5PhY_ns4r0,Angry
8966,Q0UFhtRwz-A,Happy
8968,9TvHTk9ahz8,Angry
8970,OmvpgEwwfOQ,Happy
8972,8294O_g8kf0,Funny
8973,zFJ1J65haOo,Happy
8975,D_wsqmSSb70,Sad
8976,0CTdrDsCsAo,Angry
8979,PS0kzPJKjJE,Happy
8981,8bCcqGqsSng,Sad
8984,CAZMBQ4keSo,Scary
8987,MDP_WiEODvA,Scary
8988,125txxQp7D4,Scary
8989,u0Y-p016Cko,Happy
8990,q5iyZn44JJE,Scary
8992,JX_ZGefbcsM,Scary
8994,eMHn1jPbca8,Sad
8995,t-znWKnc714,Scary
8996,m_QAdfZn9RQ,Funny
9001,5CPK9KFPfQ4,Scary
9002,_7E0r7eKBSU,Sad
9004,ewAj2hyPRFc,Funny
9006,4sw72tRUu3k,Angry
9007,JxeJ6jfxPMI,Scary
9008,o-X6BQ4SJ-w,Funny
9009,Sj9jXsGBx3I,Scary
9011,-qiNM9bOBhY,Angry
9017,SYy2HPWTop8,Angry
9018,nathHWJVYuE,Scary
9019,U30oK2nuHg0,Scary
9020,nX7-nXOeEVo,Angry
9021,4SEjO_HdBqc,Sad
9022,anqbk83gZWQ,Funny
9024,HlFl6pDRMOI,Scary
9025,P7k5h4e-1WM,Happy
9029,eWGSFy2Yczs,Scary
9030,IcYCuqbUALM,Angry
9031,U2qWm1Kjbfk,Sad
9033,dMfKImuNJjA,Scary
9034,3u4OYTDgclQ,Angry
9037,bHZc6YvfnoQ,Funny
9038,FoVHqxzVrX0,Scary
9039,6ew7ONSbbow,Funny
9040,nZvGxT-Y-gw,Funny
9043,VO0fQE-cA4c,Scary
9044,t_RvGLjXgSc,Sad
9047,SCQJYwS4vkY,Angry
9048,2JR3CUHdtUU,Sad
9051,PFIScQIs248,Sad
9052,WNfVnY66DlM,Scary
9054,qGLgXBeA7B4,Scary
9056,0gxotk-pHRs,Angry
9058,kG7Imxz9V1c,Angry
9059,iJjv4axw1E0,Scary
9060,uvORnLuPqW4,Sad
9061,4ETXO8JdIeE,Sad
9062,dTyXNRUfawc,Happy
9064,svYri3AQ3NE,Scary
9066,4yGx6USXz0Y,Happy
9067,0pkYZVROBvk,Sad
9071,3CqDCJwoqFE,Angry
9072,r50dnc5U-D4,Sad
9073,0pk4mQKqr-c,Happy
9074,-MQBEQ7uWEA,Scary
9075,YS-5wvnbQF8,Scary
9078,y7NHVlDHKZ8,Scary
9080,ZdNP9SJXHV4,Angry
9081,PZcEuME2TZc,Scary
9082,XfYuxYtGX1k,Sad
9083,tPv7IIuER5k,Funny
9084,7vMl6OZr98c,Scary
9085,YDVwbF-GRwg,Funny
9088,TYOoErlb2dU,Sad
9089,wn63SYy3sXY,Scary
9090,O2Cxy0wHhkA,Happy
9092,b2PIeg0pQL0,Sad
9093,-mIciffCtDY,Sad
9095,e2pQNyZQBCI,Happy
9096,CeHEUl-JXdw,Angry
9097,bLqyAw1IrUA,Happy
9098,Hsnxl5WGjj0,Funny
9099,4HfZBKAWDGE,Funny
9103,q7yFXmVLvNg,Happy
9105,zeYsR46YbBQ,Sad
9106,ihw4uZPN3gE,Scary
9110,ZuFHXUkKuG4,Sad
9111,37My5GHSHfg,Scary
9112,0jRk-Vb3uyg,Happy
9116,lK33iyat7fo,Happy
9117,4o4deiUPZkA,Happy
9119,Bz-5zMzAvqo,Scary
9120,JysV1etPqeE,Funny
9124,683tWqpbPHc,Happy
9125,mZyBoMbZC7I,Scary
9127,9sB5UTL7-hc,Sad
9129,VNkoC8LJmU0,Happy
9130,HxzdFNr17dc,Happy
9135,_DcUcZ-0PCQ,Scary
9136,RxzOlvi55oM,Happy
9138,xo6BF18IWys,Scary
9139,s9s7t6sHo1M,Funny
9140,-cZ1rm8HShQ,Scary
9141,aC0zhwYLjAY,Scary
9142,Q4aPHQktJWc,Funny
9143,tPyfaRGOsPQ,Angry
9144,MdEq3XH7nsI,Sad
9145,1FiQUePpmeo,Funny
9146,-sevczF5etI,Sad
9147,JKaQ0LahMqU,Scary
9149,LPmBRoINQYQ,Happy
9150,DlS2rOlNV_0,Scary
9152,V9ZOAxsPokA,Scary
9153,OPK0_eRkB3U,Scary
9154,tHC6BQydNPU,Scary
9155,zoJSvs0dhB4,Scary
9156,BVGDFyT7Aqo,Sad
9157,9dAGWvirQnE,Sad
9158,6vM7Kv42Uv0,Funny
9161,qjw9fD3jWmA,Angry
9162,43C9XwXN3UA,Sad
9163,nRl37IvgzOA,Happy
9166,HavsMFt7_ig,Happy
9167,ysyidvmLbjc,Angry
9169,g0DjzUb6OoI,Scary
9170,8PilXUryMaw,Angry
9171,GOF1xRcVFaA,Sad
9172,ik403uDNqUI,Scary
9173,W5Z7FE81Lns,Sad
9174,xq7Y7Hm6NHc,Sad
9175,girb9VrOFeA,Sad
9176,KNtiQDKPXWw,Sad
9177,XOUmdQAcvFc,Funny
9178,eMxj6EoSWeU,Happy
9179,Hsht-rt_7vo,Sad
9180,4piw7jvRHzE,Sad
9182,ebZ6vJJPBho,Funny
9185,wmbSxsdT1rY,Angry
9187,dxS00c9tvX0,Angry
9188,1Gnm6kOel4A,Happy
9189,eQTK2fo3RoE,Sad
9190,F6PogBhAFrE,Scary
9192,S8WTaKLpmmg,Angry
9193,Gmc_Wx7Ng28,Happy
9194,RY3TL6rNl0M,Angry
9197,Ajn5ZHHLqUo,Happy
9198,WPaMDjsWZ34,Angry
9199,X9dEplMAIl8,Scary
9200,srEv9fLiEOs,Angry
9204,KJtjpEKekCw,Angry
9205,LZs0be6SLWU,Funny
9206,qutJoj2fSAc,Funny
9207,QTmbgd-THPY,Angry
9214,JHSI6p9KNKU,Sad
9215,liuCTk2nPG8,Funny
9216,XVPeRU6MzBY,Scary
9217,7zyCp4p4rhw,Angry
9218,vfKQnzJY1Uc,Scary
9222,6yVEi-yjl3I,Scary
9223,GD2-7TRxuKw,Scary
9225,t_ZdDCIPBmQ,Scary
9226,oFGCLztIKzg,Angry
9228,IgiaG1pZ55c,Sad
9231,r3eWneX8ad8,Angry
9232,HIFWVLdP90A,Sad
9233,pZdEl4tFcrE,Happy
9234,jSQrF33ezFU,Angry
9235,S-RHzlB2xHE,Sad
9236,2hM1TwJ129o,Funny
9239,NiCb7_bJNzU,Scary
9242,69cB_KCV9nQ,Scary
9243,i2Vu32OvHBo,Happy
9245,78jsjP9hShE,Happy
9247,7d2SKyTWA74,Scary
9250,1_Z5Y_MsfkY,Angry
9251,pZEIq_WiM9A,Happy
9252,nvk8P4cROvY,Scary
9253,eZNnuRvrZDU,Sad
9256,x6PNLWIMNDw,Sad
9258,3sc7ZXoOWrY,Scary
9259,QPVV6-qXNM4,Sad
9260,xVFXsbdQ1_U,Scary
9261,5e8QK5yFCQ0,Happy
9262,TDwyNGxAcYk,Angry
9263,gQYKK_NDcGw,Funny
9265,N2mfEuJd0Rw,Happy
9266,pDH5S3_LreA,Angry
9268,Ftcqg8XbwaU,Sad
9272,sQV2T7IK6Zw,Scary
9273,Bw5cCsUblxk,Sad
9274,c68aNTyBRvc,Sad
9276,iaDtIeCexhc,Angry
9277,xgmu_-XSqgI,Scary
9278,oyiz2ss4Z08,Funny
9279,gQt9GSIOR1Y,Scary
9280,0G_R1jDVA2g,Scary
9281,qkun4YWiL3w,Angry
9283,cGMeiB0EBWQ,Happy
9284,G0snx4ZAnTY,Scary
9285,KJVvCl-4gAk,Angry
9288,y-etzZGjcZY,Angry
9290,hS-XDFJW2hI,Scary
9292,fEYldnoirU8,Happy
9293,ZBvgnmAfCxE,Sad
9294,4HKx7laAL2c,Sad
9298,xzysw-viGqM,Funny
9299,n9UOIjnxq-U,Sad
9300,L6-GM5sVeH4,Sad
9302,5q_3VgaivBk,Angry
9303,ALO29tye8Ss,Scary
9304,SD38DoP4xUw,Sad
9306,bUsWA1KZecI,Scary
9307,Vc6jOoS-TSE,Scary
9311,oKDdCBvikAQ,Happy
9312,5CUSZlXm_bs,Happy
9314,13B__AW9Ayc,Angry
9315,qRzZk33mmdo,Happy
9316,BZzO34mNh0U,Scary
9317,4NLaCYzMBQQ,Funny
9318,1O4LpU7HggY,Happy
9319,bY3UwZiyYgM,Angry
9320,hPWgj1cuo2A,Scary
9321,kre1MOv-0nE,Sad
9323,rDhC5T5GhHk,Angry
9324,eE_kOCM5Ip8,Sad
9325,-fCTQY4fZh4,Happy
9329,8XAUaVB_UyU,Sad
9332,b_BoAh6N1lY,Angry
9334,856k87iqsLc,Funny
9335,1DGIvkQ7goc,Angry
9337,3BdpaPKpJL8,Scary
9339,0v8yHmFr06U,Scary
9340,yy4MK2eWMrY,Sad
9341,incXlLa9Uns,Sad
9342,k2FdMr6uAfQ,Funny
9346,KHjEIheD-Cg,Sad
9347,MUnyBMo5qeI,Sad
9349,CulCU9U_RFA,Happy
9350,BSu6IhkI8PA,Happy
9351,S1tIPZTXNKM,Scary
9353,019NrRB45Vc,Angry
9354,Y63XqK2ZVBM,Sad
9355,hOyU5bYRaVs,Sad
9356,mWiO-QdPJL0,Scary
9358,6Bk1mt1l0Mw,Happy
9359,N-vFzep0Gfc,Angry
9360,y8gB3-yw3tE,Scary
9362,DyPmDDN8m78,Sad
9363,ujgWLs6r3Qw,Scary
9364,MAAEFgCbSPs,Sad
9365,H6ubZhgvS-8,Sad
9367,uV8y8go0kr8,Angry
9368,BOG7G9n4kl8,Scary
9370,AN574xWx-R8,Sad
9372,uG8oAiyxB4g,Sad
9373,2y1QnNBaxAU,Sad
9374,JpRhxyslBls,Scary
9375,ACd1IDladEo,Happy
9376,x8klBQL7DYc,Sad
9377,RTD5Y-RWvYs,Scary
9379,2KBPndbWc6E,Funny
9380,-kUd8O7oK8c,Happy
9382,gZgiUM97bdg,Scary
9384,XKlM8q6crJg,Happy
9385,sU8wLgXZ92M,Scary
9386,KurvLmoKCog,Scary
9387,DUOYfD3KLrg,Funny
9389,QahF1G1I7Kk,Sad
9391,ysCRNRq9H7M,Scary
9392,aA0eiR6H2hk,Scary
9393,islbuF-a3VQ,Funny
9395,ZnC-RQxD6Sg,Happy
9396,BbFM51wvoiI,Funny
9397,1UML1EIRePI,Funny
9399,N_GMsbDl6g4,Angry
9400,0xghF4F3eiE,Happy
9401,bnd-jDE8gy4,Happy
9404,nl-tNP6YfD4,Sad
9405,s1WKx1j1pa8,Funny
9406,yhU_ILQhRb4,Sad
9410,BkPmufuKxsY,Funny
9411,I8SvfxYOS54,Sad
9412,7lILUC28Hqg,Funny
9413,vwxSfE6UNng,Funny
9415,fsO810ujIJI,Funny
9417,kmYjInVpkKY,Scary
9418,zm6iCUKPUME,Sad
9420,Oh_FkoqQsNs,Sad
9422,91Fog75UOZI,Happy
9423,4351iKqDYf4,Funny
9425,hzdYbAc5Qb0,Scary
9427,8Yt55huZGZc,Happy
9431,LhfMaHMjQG0,Funny
9432,hwgr3Vi5KP4,Happy
9433,mkgkp4ax9qk,Scary
9434,hcAs0XVZ4Q0,Scary
9435,1FunR4_ZJF4,Funny
9436,5EsMmdaYClQ,Funny
9437,2hE5PKhhrEU,Funny
9439,YQe--RKMlK0,Funny
9440,y_toDfeACWE,Sad
9441,Rkz63Q1HPFc,Scary
9443,FPs_BjFtMQU,Angry
9444,-_Q48CWMxvM,Happy
9448,-feqgKtR-KQ,Sad
9449,zOrWXb4QWwE,Scary
9451,8wXHO0WTQ9Y,Funny
9452,6YSIVemNEz4,Scary
9453,3L19IxZS1IY,Sad
