YID,label
k2_gasw0TJo,Happy
AjjDewcGH7k,Happy
Zdm2fjyvz1c,Scary
3VFIRgbvwNc,Happy
rkQPSAHNoeI,Angry
l7_rYZCeQQc,Scary
aJ1szsv1EKE,Scary
tUwEW7XgrnY,Happy
56yu_hFhM3Y,Sad
WGaL5DJcnug,Sad
sd2arKRTpAU,Funny
eYCTtU_oa1g,Happy
uI_WjDXgxaI,Funny
Na0eMbqovCk,Scary
1HfH1GkwWDo,Angry
05xUZeVB5sE,Sad
01uBJadCf3M,Happy
izqAbOTW-LQ,Funny
gpAml1WTdKE,Sad
xi_pB7ZCeFQ,Scary
LLDHkHHKYkI,Angry
q6urFsWfaCY,Scary
VajRE1uVZZo,Scary
AnMR6SOBa9k,Scary
UmTg218DPhw,Sad
YjC46sOpINM,Happy
sd9ijAS4L6M,Sad
varelEYa8Qs,Happy
S3dbDav3GaA,Angry
_6bnTiqad50,Scary
crD-xB24ej8,Angry
xs6GSG3UWHM,Funny
UMifo_f3RdY,Scary
-19l-7ZKb_w,Funny
fzsXsxAcy_A,Angry
bNhe_80hII8,Happy
Q76D6Ac7TzA,Scary
vBCtSOxG-8I,Sad
hKo3urru9J4,Angry
0mAi0p0_2o0,Funny
vkIa6BmxbfU,Happy
dJbrGvP9mnQ,Sad
Xo6z-WoKj2c,Sad
0Kpbp6feTm8,Happy
yNAqp9kq1Dw,Funny
UzoQcfGM9vU,Funny
EAzVz1hF1GY,Funny
xBuieuVXhEQ,Scary
oLzqQLLmI9k,Sad
J1zS33aVbQM,Scary
f6PwJWHV2_0,Angry
KBa3tCPc3WI,Scary
OUPLY0PqHAo,Funny
NrKqAfFt1fQ,Sad
OpF8GTmWHuM,Angry
IAgZ5AeqdOo,Scary
0ZXWSO_Y2C0,Angry
NUkNlDC-q1Q,Scary
9-nD1nHrK3g,Happy
3q80Rhr4R9c,Happy
MscewDokLvY,Scary
0cBK6JeEG7M,Sad
5NdjH4Flww8,Scary
2IGGKWjcg9Q,Happy
njvgvx1AfoU,Sad
bzpFIpTBMvE,Scary
dan6NdVxcHM,Sad
WSEInlK3X1Y,Scary
d1SJFN-kTwo,Sad
hG5uRTofhU4,Happy
5b2yXlwK7Ls,Sad
5EQ4Amoyt4M,Scary
alG6r4Wa5i4,Sad
G7RiPeUHLsg,Sad
WAxDN-FyPn8,Sad
qflJWZe3-do,Sad
Xe59DpKa-O4,Angry
WMFTMMoB_A8,Sad
7r7UVX4-v94,Angry
8JLpzBgBAyM,Scary
0wf80B_zLqg,Angry
ksfzp4HIjgA,Sad
5oqUprbmvHU,Angry
6C708Osdzs0,Sad
vpyW55OfwJA,Angry
Ibjz44Er_qs,Funny
fbUWeqEwhC0,Scary
RWyHntByzag,Funny
0KijuXWbE1E,Happy
19VIkWvelGU,Sad
rozVtpfD7H4,Happy
AxPhvNHFv5A,Angry
u7ul5oZtXkI,Sad
ZliAVwODi-A,Scary
Rna725ziFdA,Scary
H7c4pZP6Y6M,Scary
doD-5bCm2v4,Scary
8R3ulZH99EQ,Funny
TA65b4EZwBw,Happy
DXqGCaT5F6g,Scary
B7M1i7PPNes,Sad
QenJwhV3Qos,Sad
qDZffhvDV18,Funny
oV7kJaEfyWg,Happy
q9JvhkqRGmE,Scary
2xmiCHiJpgQ,Sad
CCltSS9tEys,Scary
RdtJK1rVKOM,Scary
akIteZkd-9A,Funny
KBf9bbliTK0,Sad
4bbJKokGPQQ,Funny
2HiZydonJ6A,Happy
w6JdbjOth4Y,Funny
Vp7ch9zb9SY,Funny
QWZzTlmP8jw,Sad
ds6UBX6o0EQ,Sad
7sXwGvbmDO8,Angry
HteiZIaj8vA,Happy
vQyoQPmU5ZE,Angry
rj5L0vniuIU,Happy
3mFvaJrB0Jc,Happy
ODDJZW2uKSU,Sad
-5Wkc3w1L9s,Happy
A3QMK8HUQWI,Scary
7u-eGyy2-Jg,Funny
S6eZemB_gHw,Angry
9EWAZy6OgMw,Sad
qPPGz-H-pdU,Sad
IzffjscYBjA,Funny
B075-FxUdAs,Sad
-C7uzYYG-0k,Happy
0ftYOGpFkhY,Happy
VfWZ_-G-lxk,Sad
ymNpbG7WKUA,Scary
nS0ibMRy_iM,Scary
SWYDqtzMz84,Funny
0EqHW--4Z8w,Scary
rLOhyJ5s1T0,Happy
36QytDYC_7Q,Sad
1WUA2WjyJA8,Sad
TDrKnGOecFw,Scary
YaRuKFovLHY,Funny
FedhMb04OQk,Sad
hlZ_WT0gfz4,Angry
EFUJlaspn5Y,Funny
39gBKM30_3o,Sad
2-8ImqwOD6k,Funny
vut94JudwTQ,Scary
JXaukNRxTeo,Sad
Fh6NjEvo6ag,Sad
-DYZX74qgFQ,Funny
dYlEjRDIc84,Scary
NWnbpBJrHfw,Funny
fIsWdhxeOlI,Angry
-x0QFTPlg-U,Sad
2VvDTJdoj98,Sad
SI36mMXk0ww,Happy
ziPPwNjSeQg,Scary
nm1oSw4jULc,Happy
oGFdLzGtOfw,Funny
Y5HW9iA0Ync,Funny
7-mQGAJGhGA,Funny
T7HvBeOAQtc,Sad
D8FRgiJcaak,Scary
9hC3FSqcjkg,Sad
v88uhmiknmc,Scary
yaHOlfVF0kc,Happy
-Ks5GSe7m1o,Scary
gg-osYXINus,Scary
nEJJCdqiH50,Happy
JZly8CCa1ss,Funny
xNGsjLkEpIs,Sad
gvYQ5sh5Rhc,Sad
unp1bjiDArM,Happy
WcKJt9mdPus,Sad
TR-EYp_MaDw,Angry
jk4iwOHO02I,Scary
1VftmKqn9r8,Angry
c8VsCfFZxZI,Funny
Fp5cSIP1K8U,Sad
4Ww0Vp_ZFdY,Sad
gRu2gEcfIxA,Scary
EscXdniJl1c,Sad
4QUz4zaWrJE,Happy
xz8CT9ofqZ0,Angry
Emqxc0B9h1w,Sad
4ZvzZgfQZeU,Scary
4UN_otA_KOU,Happy
Jke19ymHAQA,Funny
6G5NmJpvMzA,Happy
28T4CpxG8vU,Happy
-yjIYJHYZy8,Sad
WC2BhQR7E3E,Sad
kN7bJQIMjRw,Happy
4ybYl2u2dGI,Funny
xn5dYeXMJRc,Happy
0-NDrA9JGQA,Angry
I8A5noodD2c,Funny
3_-mE_vsXgo,Scary
OH-oxwEDaoU,Scary
lYxqXWX18xA,Sad
orrqR8BE_T0,Funny
FIsjC2OrPjg,Scary
ThE0fJekVPg,Angry
GibJKHFPKKA,Happy
V93T574KIFc,Sad
-PkFfzqpovg,Happy
CKKf5UJnCJA,Funny
QGWlveUxFP4,Scary
5Vkat-bVO7o,Sad
j0HAAsZzj7I,Sad
3wTyMl1WKhk,Funny
Wmme9Dsxgg4,Angry
2N_1Cgu-P28,Scary
h0bvn7bBFi4,Angry
yLNvo5yQT08,Sad
4424UFt3pbU,Scary
3F8rk93RtEI,Sad
Z_0Ta-m_-hU,Scary
k_0zRZmZb-4,Funny
4MIyjWFJ39w,Funny
0fGQ87EB_Fc,Sad
EejaGHX2Cx0,Sad
03FhXZG-bg0,Sad
9wfIs1v-fjQ,Scary
SmcD4nb7z5Y,Scary
fWvqkf8dgYY,Sad
